image,question,answer,split
squirrel_056.jpg,Đuôi của con sóc màu gì?,Đuôi của nó màu đen xám.,train
squirrel_056.jpg,Vỏ cây trông như thế nào?,Vỏ cây trông rất sần sùi.,train
squirrel_056.jpg,Con sóc có đang ăn không?,"Có, nó đang cầm thức ăn.",train
squirrel_057.jpg,Bạn thấy con vật gì?,Tôi thấy một con sóc.,train
squirrel_057.jpg,Con sóc đang nhìn về đâu?,Nó đang nhìn thẳng phía trước.,train
squirrel_057.jpg,Lông của con sóc màu gì?,Nó có bộ lông màu nâu.,train
squirrel_057.jpg,Lá cây có màu xanh không?,"Có, lá cây có màu xanh.",train
squirrel_058.jpg,Con sóc đang cầm cái gì?,Nó đang cầm một quả óc chó.,train
squirrel_058.jpg,Mắt của sóc màu gì?,Nó có đôi mắt màu đen.,train
squirrel_058.jpg,Xung quanh sóc có gì?,Xung quanh có nhiều lá khô.,train
squirrel_058.jpg,Lá khô có màu vàng không?,"Có, lá khô có màu vàng.",train
squirrel_059.jpg,Con sóc đang trốn ở đâu?,Nó trốn sau gốc cây lớn.,train
squirrel_059.jpg,Bộ lông bụng sóc màu gì?,Bụng của nó có màu trắng.,train
squirrel_059.jpg,Con sóc có màu gì?,Nó có bộ lông màu nâu.,train
squirrel_059.jpg,Có thấy đuôi sóc không?,"Không, đuôi sóc bị che khuất.",train
squirrel_060.jpg,Con vật trong hình là gì?,Đó là một con sóc.,train
squirrel_060.jpg,Con sóc đang làm gì?,Nó đang ngồi trên hốc cây.,train
squirrel_060.jpg,Nó đang cầm vật gì?,Nó đang cầm một quả hạt.,train
squirrel_060.jpg,Tai sóc có lông không?,"Có, tai của nó có lông.",train
squirrel_061.jpg,Trong ảnh có con vật gì?,Bức ảnh chụp một con sóc.,train
squirrel_061.jpg,Con sóc đang ở đâu?,Nó đang bám trên cành cây khô.,train
squirrel_061.jpg,Tai con sóc có dài không?,"Có, tai nó rất dài và nhọn.",train
squirrel_061.jpg,Có tuyết bám trên cây không?,"Có, tuyết bám trắng các cành cây.",train
squirrel_062.jpg,Con vật trong hình là gì?,Đây là một con sóc xám.,train
squirrel_062.jpg,Con sóc đang làm gì?,Nó đang leo trên thân cây.,train
squirrel_062.jpg,Lông bụng của sóc màu gì?,Lông bụng của nó màu trắng.,train
squirrel_062.jpg,Bầu trời có màu xanh không?,"Có, bầu trời có màu xanh nhạt.",train
squirrel_063.jpg,Con sóc đang ở đâu?,Nó đang ngồi trên thảm cỏ.,train
squirrel_063.jpg,Con sóc đang cầm vật gì?,Nó đang cầm một hạt đào.,train
squirrel_063.jpg,Đuôi con sóc có xù không?,"Có, đuôi nó rất xù.",train
squirrel_063.jpg,Có bao nhiêu con sóc?,Chỉ có một con sóc.,train
squirrel_064.jpg,Con sóc đang đứng cạnh vật gì?,Nó đứng cạnh một hòm thư.,train
squirrel_064.jpg,Hòm thư có màu gì?,Hòm thư có màu đỏ trắng.,train
squirrel_064.jpg,Thời tiết lúc đó như thế nào?,Thời tiết lúc đó đang có tuyết.,train
squirrel_064.jpg,Con sóc có đang đứng không?,"Có, nó đang đứng bằng hai chân.",train
squirrel_065.jpg,Con vật trong hình là con gì?,Đó là một con sóc con.,train
squirrel_065.jpg,Con sóc đang ở đâu?,Nó đang ở trong hốc cây.,train
squirrel_065.jpg,Lông con sóc màu gì?,Lông của nó màu nâu đỏ.,train
squirrel_065.jpg,Con sóc có sừng không?,"Không, con sóc không có sừng.",train
squirrel_066.jpg,Đây là con vật gì?,Đây là một con sóc đất.,train
squirrel_066.jpg,Con vật đang làm gì?,Nó đang đứng nhìn xung quanh.,train
squirrel_066.jpg,Bên cạnh nó có gì?,Bên cạnh nó có hoa vàng.,train
squirrel_066.jpg,Mặt đất có nhiều đá không?,"Có, mặt đất có rất nhiều đá.",train
squirrel_067.jpg,Con sóc đang ngồi ở đâu?,Nó đang ngồi trên cành cây.,train
squirrel_067.jpg,Con sóc có màu gì?,Con sóc có màu đen tuyền.,train
squirrel_067.jpg,Đuôi nó có xù không?,"Có, đuôi nó rất xù.",train
squirrel_067.jpg,Nó đang ăn hạt phải không?,"Có, nó đang cầm hạt để ăn.",train
squirrel_068.jpg,Con sóc đang ở đâu?,Nó đang ở trên máng ăn.,train
squirrel_068.jpg,Trong máng có gì?,Trong máng có nhiều hạt ngũ cốc.,train
squirrel_068.jpg,Lông bụng sóc màu gì?,Lông bụng của sóc màu trắng.,train
squirrel_068.jpg,Con sóc có đang nhìn bạn không?,"Có, nó đang nhìn về phía trước.",train
squirrel_069.jpg,Con vật trong hình là gì?,Đó là một con sóc đỏ.,train
squirrel_069.jpg,Nó đang làm gì trên cỏ?,Nó đang cầm hạt để ăn.,train
squirrel_069.jpg,Lông bụng của nó màu gì?,Lông bụng của nó màu trắng.,train
squirrel_069.jpg,Cỏ có màu xanh không?,"Có, cỏ có màu xanh mướt.",train
squirrel_070.jpg,Đây là con vật gì?,Đây là một con sóc chuột.,train
squirrel_070.jpg,Trên lưng nó có sọc không?,"Có, lưng nó có các sọc đen.",train
squirrel_070.jpg,Nó đang cầm vật gì?,Nó đang cầm một miếng thức ăn.,train
squirrel_070.jpg,Có bao nhiêu con vật trong ảnh?,Trong ảnh có một con sóc chuột.,train
squirrel_071.jpg,Con vật trong ảnh là gì?,Đây là một con sóc.,train
squirrel_071.jpg,Có bao nhiêu con sóc trong hình?,Có một con sóc.,train
squirrel_071.jpg,Con sóc đang đứng trên cái gì?,Nó đứng trên những chiếc lá khô.,train
squirrel_071.jpg,Con sóc có đang ăn hạt không?,"Có, sóc đang cầm hạt để ăn.",train
squirrel_072.jpg,Con vật đang bò trên thân cây là gì?,Đó là một con sóc.,train
squirrel_072.jpg,Bạn thấy mấy con sóc ở đây?,Tôi thấy một con sóc.,train
squirrel_072.jpg,Bộ lông của nó có màu gì?,Nó có bộ lông màu xám.,train
squirrel_072.jpg,Cái đuôi của sóc có xù không?,"Có, nó có cái đuôi rất xù.",train
squirrel_073.jpg,Sinh vật đứng trên gờ đá là gì?,Đây là một con sóc.,train
squirrel_073.jpg,Số lượng sóc trong ảnh là mấy?,Có một con sóc.,train
squirrel_073.jpg,Lông của con sóc màu gì?,Con sóc có màu xám trắng.,train
squirrel_074.jpg,Con vật đang leo xuống thân cây là gì?,Đây là một con sóc.,train
squirrel_074.jpg,Có bao nhiêu con sóc trên cây?,Có một con sóc.,train
squirrel_074.jpg,Lưng của con sóc có màu gì?,Lưng sóc có mảng màu nâu.,train
squirrel_074.jpg,Con sóc có đang nhìn xuống không?,"Có, con sóc đang nhìn xuống đất.",train
squirrel_075.jpg,Những con vật trên cành cây là gì?,Chúng là những con sóc.,train
squirrel_075.jpg,Có bao nhiêu con sóc trong ảnh?,Có hai con sóc.,train
squirrel_075.jpg,Những con sóc này có màu gì?,Chúng có màu nâu đỏ.,train
squirrel_075.jpg,Hai con sóc đang đùa giỡn phải không?,"Có, hai con sóc đang đùa giỡn.",train
squirrel_076.jpg,Con vật đang cầm hạt là gì?,Đó là một con sóc.,train
squirrel_076.jpg,Bức ảnh chụp mấy con sóc?,Ảnh chụp một con sóc.,train
squirrel_076.jpg,Phần bụng của nó có màu gì?,Bụng sóc có màu trắng.,train
squirrel_076.jpg,Con sóc đang ngồi trên cành cây không?,"Có, sóc đang ngồi trên cành cây.",train
squirrel_077.jpg,Con vật đang ăn trên bãi cỏ là gì?,Đây là một con sóc.,train
squirrel_077.jpg,Bạn đếm được bao nhiêu con sóc?,Tôi đếm được một con sóc.,train
squirrel_077.jpg,Bộ lông của nó có màu gì?,Nó có bộ lông màu xám.,train
squirrel_077.jpg,Con sóc có đang đứng bằng hai chân không?,"Có, nó đứng bằng hai chân sau.",train
squirrel_078.jpg,Con vật nhỏ bên khúc gỗ là gì?,Đó là một con sóc.,train
squirrel_078.jpg,Có mấy con sóc trong bức ảnh?,Có một con sóc.,train
squirrel_078.jpg,Màu lông của con sóc là gì?,Nó có màu lông đỏ cam.,train
squirrel_078.jpg,Con sóc đang trèo qua khúc gỗ không?,"Có, sóc đang trèo qua khúc gỗ.",train
squirrel_079.jpg,Hình ảnh chụp sinh vật gì?,Bức ảnh chụp một con sóc.,train
squirrel_079.jpg,Số lượng sóc xuất hiện là bao nhiêu?,Chỉ có một con sóc.,train
squirrel_079.jpg,Cái đuôi của nó trông như thế nào?,Cái đuôi to và rất xù.,train
squirrel_079.jpg,Con sóc có đang ở trong rừng không?,"Có, sóc đang ở trên cây.",train
squirrel_080.jpg,Con vật đang leo trèo là gì?,Đây là một con sóc.,train
squirrel_080.jpg,Bạn thấy mấy con sóc ở đây?,Tôi thấy một con sóc.,train
squirrel_080.jpg,Bộ lông của con sóc màu gì?,Nó có bộ lông màu nâu.,train
squirrel_080.jpg,Con sóc đang bò xuống phải không?,"Có, sóc đang bò xuống thân cây.",train
squirrel_081.jpg,Con vật trong ảnh là gì?,Đây là một con sóc.,train
squirrel_081.jpg,Có bao nhiêu con sóc trong hình?,Bức ảnh có một con sóc.,train
squirrel_081.jpg,Con sóc đang đứng ở đâu?,Nó đang đứng trên cành cây thông.,train
squirrel_081.jpg,Con sóc có bộ lông màu đen không?,"Có, con sóc có bộ lông màu đen.",train
squirrel_082.jpg,Con sóc đang làm hành động gì?,Con sóc đang gặm thức ăn.,train
squirrel_082.jpg,Bạn nhìn thấy mấy con sóc?,Tôi nhìn thấy một con sóc.,train
squirrel_082.jpg,Con sóc đang đứng trên bề mặt nào?,Nó đang đứng trên nền đất thô.,train
squirrel_082.jpg,Đuôi của con sóc có xù không?,"Có, đuôi của nó rất xù.",train
squirrel_083.jpg,Bức ảnh chụp con vật nào?,Bức ảnh chụp một con sóc.,train
squirrel_083.jpg,Có bao nhiêu con sóc trên cây?,Có một con sóc trên cây.,train
squirrel_083.jpg,Con sóc đang ở giữa những gì?,Nó đang ở giữa những tán lá.,train
squirrel_083.jpg,Con sóc có lông bụng màu vàng không?,"Có, lông bụng nó màu vàng cam.",train
squirrel_084.jpg,Hình ảnh hiển thị con vật gì?,Hình ảnh hiển thị một con sóc.,train
squirrel_084.jpg,Trong hình có mấy con sóc?,Trong hình có một con sóc.,train
squirrel_084.jpg,Đuôi của con sóc đang hướng đi đâu?,Đuôi của nó đang dựng đứng lên.,train
squirrel_084.jpg,Con sóc có đang đứng trên đá không?,"Không, nó đang đứng trên nền đất.",train
squirrel_085.jpg,Con vật trong hình là con gì?,Đây là một con sóc đất.,train
squirrel_085.jpg,Có bao nhiêu con sóc trong ảnh?,Chỉ có một con sóc trong ảnh.,train
squirrel_085.jpg,Lưng con sóc có đặc điểm gì nổi bật?,Lưng sóc có các sọc trắng đen.,train
squirrel_085.jpg,Con sóc có đang nhìn sang trái không?,"Có, con sóc đang nhìn sang trái.",train
squirrel_086.jpg,Con vật trong ảnh là loài nào?,Đó là loài sóc đỏ.,train
squirrel_086.jpg,Bạn thấy mấy con sóc trên thân cây?,Tôi thấy một con sóc trên cây.,train
squirrel_086.jpg,Con sóc đang ở trạng thái nào?,Nó đang bám chặt vào thân cây.,train
squirrel_086.jpg,Tai con sóc có túm lông không?,"Có, tai nó có túm lông dài.",train
squirrel_087.jpg,Con sóc đang đứng ở đâu?,Con sóc đứng trên thảm cỏ xanh.,train
squirrel_087.jpg,Có bao nhiêu con sóc ở đây?,Ở đây chỉ có một con sóc.,train
squirrel_087.jpg,Ánh sáng trong ảnh như thế nào?,Ánh nắng đang chiếu rực rỡ.,train
squirrel_087.jpg,Cỏ trong hình có bị khô không?,"Không, cỏ trong hình rất xanh tươi.",train
squirrel_088.jpg,Con vật đang làm gì?,Con sóc đang leo xuống thân cây.,train
squirrel_088.jpg,Có bao nhiêu con sóc trong hình?,Bức ảnh có một con sóc.,train
squirrel_088.jpg,Bộ lông của sóc màu gì?,Nó có bộ lông màu đen tuyền.,train
squirrel_088.jpg,Phần bụng sóc có màu trắng không?,"Có, phần bụng sóc màu trắng.",train
squirrel_089.jpg,Con sóc đang ở vị trí nào?,Nó đang chui ra từ hốc cây.,train
squirrel_089.jpg,Có mấy con sóc trong hốc cây?,Có một con sóc trong hốc cây.,train
squirrel_089.jpg,Đặc điểm khuôn mặt của sóc là gì?,Nó có đôi mắt rất to đen.,train
squirrel_089.jpg,Bộ lông sóc có màu xám trắng không?,"Có, bộ lông sóc màu xám trắng.",train
squirrel_090.jpg,Con sóc đang làm gì trên cành?,Con sóc đang ngậm một quả thông.,train
squirrel_090.jpg,Có bao nhiêu con sóc trong ảnh?,Trong ảnh có một con sóc.,train
squirrel_090.jpg,Con sóc đang đứng ở đâu?,Nó đang đứng trên cành cây khô.,train
squirrel_090.jpg,Con sóc có lông màu nâu đỏ không?,"Có, con sóc có lông màu nâu đỏ.",train
squirrel_091.jpg,Con vật trong ảnh đang làm gì?,Con sóc đang bám trên thân cây.,train
squirrel_091.jpg,Có bao nhiêu con sóc trong bức ảnh?,Có một con sóc trong bức ảnh.,train
squirrel_091.jpg,Bộ lông của con sóc có màu gì?,Nó có bộ lông màu xám.,train
squirrel_091.jpg,Con sóc có đang nhìn xuống không?,"Có, con sóc đang nhìn xuống dưới.",train
squirrel_092.jpg,Con vật trong hình là loài sóc nào?,Đây là một con sóc chuột.,train
squirrel_092.jpg,Có mấy con sóc xuất hiện trong hình?,Chỉ có một con sóc duy nhất.,train
squirrel_092.jpg,Trên lưng con sóc có họa tiết gì?,Lưng nó có các sọc đen.,train
squirrel_092.jpg,Con sóc có đang đứng trên đá không?,"Có, nó đang đứng trên mỏm đá.",train
squirrel_093.jpg,Con sóc đang ở tư thế nào?,Con sóc đang ngồi trên cỏ.,train
squirrel_093.jpg,Có bao nhiêu con sóc trong khung hình?,Có một con sóc trong khung hình.,train
squirrel_093.jpg,Phần bụng của con sóc màu gì?,Bụng của nó có màu trắng.,train
squirrel_093.jpg,Con sóc có đang ăn cỏ không?,"Không, nó đang ngồi nhìn thẳng.",train
squirrel_094.jpg,Con sóc đang trốn ở đâu?,Nó đang trốn sau thân cây.,train
squirrel_094.jpg,Có bao nhiêu con sóc trong bức hình?,Có một con sóc trong hình.,train
squirrel_094.jpg,Màu sắc của con sóc này là gì?,Nó có màu lông xám đen.,train
squirrel_094.jpg,Bức ảnh có nhiều lá xanh không?,"Có, phía dưới có vài lá xanh.",train
squirrel_095.jpg,Con sóc đang thực hiện hành động gì?,Nó đang leo lên thân cây.,train
squirrel_095.jpg,Có bao nhiêu con sóc trong tấm hình?,Có một con sóc trong tấm hình.,train
squirrel_095.jpg,Cái đuôi của con sóc trông như thế nào?,Nó có cái đuôi xù dài.,train
squirrel_095.jpg,Phía sau con sóc có nhiều cây không?,"Có, phía sau là một khu rừng.",train
squirrel_096.jpg,Con sóc đang làm gì dưới đất?,Nó đang cúi xuống tìm thức ăn.,train
squirrel_096.jpg,Có mấy con sóc đang ở trên mặt đất?,Có một con sóc trên đất.,train
squirrel_096.jpg,Bộ lông của con sóc có màu gì?,Nó có bộ lông màu nâu.,train
squirrel_096.jpg,Mặt đất có nhiều lá khô không?,"Có, mặt đất đầy lá khô.",train
squirrel_097.jpg,Con sóc đang cầm vật gì trên tay?,Con sóc đang cầm một hạt nhỏ.,train
squirrel_097.jpg,Có bao nhiêu con sóc trong bức ảnh này?,Có một con sóc trong bức ảnh.,train
squirrel_097.jpg,Phần lông ở tai sóc có đặc điểm gì?,Tai nó có túm lông dài.,train
squirrel_097.jpg,Con sóc có đang ngồi trên cây không?,"Có, nó đang ngồi trên thân cây.",train
squirrel_098.jpg,Con sóc đang ở trong môi trường nào?,Nó đang ở trong rừng thưa.,train
squirrel_098.jpg,Có bao nhiêu con sóc đang nhìn vào máy ảnh?,Có một con sóc nhìn máy ảnh.,train
squirrel_098.jpg,Màu sắc chủ đạo của con sóc là gì?,Màu chủ đạo là nâu đen.,train
squirrel_098.jpg,Con sóc có đang đứng trên cành cây không?,"Có, nó đang đứng trên cành.",train
squirrel_099.jpg,Con sóc đang làm gì trên cây?,Nó đang bám chặt vào thân cây.,train
squirrel_099.jpg,Có mấy con sóc xuất hiện trong ảnh?,Có một con sóc trong ảnh.,train
squirrel_099.jpg,Cái đuôi của con sóc có màu gì?,Đuôi của nó có màu xám.,train
squirrel_099.jpg,Dưới đất có nhiều lá vàng không?,"Có, dưới đất đầy lá vàng rơi.",train
